gene_id	gene_name	SUM-159159_count	SUM159_FPKM											
ENSG00000161960	EIF4A1	4908	28.09818745											
ENSG00000255240	RP11-142C4.6	0	0											
ENSG00000255241	RP11-164N3.3	0	0											
ENSG00000255243	CTD-2507G9.1	0	0											
ENSG00000255244	RP11-583F24.8	0	0											
ENSG00000255245	FXYD6-FXYD2	0	0											
ENSG00000255246	RP11-179A16.2	0	0											
ENSG00000255247	CTD-2523D13.1	0	0											
ENSG00000255248	RP11-166D19.1	838	4.22822759											
ENSG00000006210	CX3CL1	5	0.037664177											
ENSG00000227161	AC092755.4	0	0											
ENSG00000276231	PIK3R6	1	0.020497746											
ENSG00000223917	AC009237.2	0	0											
ENSG00000223910	ZNF32-AS3	0	0											
ENSG00000164645	C7orf62	0	0											
ENSG00000237879	LINC00398	1	0.108009095											
ENSG00000198258	UBL5	339	9.40513488											
ENSG00000237873	RP11-156J23.1	0	0											
ENSG00000237872	POU5F1P4	1	0.090190083											
ENSG00000237870	AC073130.1	2	0.058205092											
ENSG00000237877	LINC01473	0	0											
ENSG00000237876	AKR1B1P4	1	0.106134751											
ENSG00000198252	STYX	423	4.263976098											
ENSG00000275023	MLLT6	1986	10.39238403											
ENSG00000275026	GXYLT1P4	0	0											
ENSG00000275024	CTB-1144G6.6	0	0											
ENSG00000275025	RP5-875H18.10	0	0											
ENSG00000002822	MAD1L1	504	5.017446222											
ENSG00000219023	RP3-340B19.2	13	3.245917017											
ENSG00000275029	HMGB1P24	0	0											
ENSG00000176387	HSD11B2	1	0.030081845											
ENSG00000176386	CDC26	81	5.903375942											
ENSG00000230479	AP000695.6	4	0.438425991											
ENSG00000176383	B3GNT4	20	0.221745814											
ENSG00000271917	RP11-506O24.2	1	0.064506421											
ENSG00000271914	RP4-789D17.5	0	0											
ENSG00000230472	RP1-28O17.1	0	0											
ENSG00000230470	GS1-115G20.1	0	0											
ENSG00000230471	LA16c-2F2.8	0	0											
ENSG00000230476	OFD1P9Y	0	0											
ENSG00000230477	AC005034.2	0	0											
ENSG00000230474	ATP6V1G1P7	0	0											
ENSG00000278894	RP11-786A20.1	0	0											
ENSG00000278895	CTC-448F2.7	0	0											
ENSG00000243911	RN7SL430P	0	0											
ENSG00000243910	TUBA4B	7	0.281269532											
ENSG00000278890	LL22NC03-27C5.1	0	0											
ENSG00000278891	RP11-246E12.2	0	0											
ENSG00000243915	PRKRIRP2	3	0.129536025											
ENSG00000278842	RP3-405J10.5	1	0.081275947											
ENSG00000243918	EIF4BP8	2	0.107229972											
ENSG00000164647	STEAP1	470	20.16817801											
ENSG00000278899	AL358852.1	3	0.231591616											
ENSG00000224240	CYCSP49	0	0											
ENSG00000174384	RP11-313P13.4	0	0											
ENSG00000278840	RP11-345N11.1	0	0											
ENSG00000167528	ZNF641	47	0.286392124											
ENSG00000215837	SDHAP2	53	2.59252025											
ENSG00000167525	PROCA1	13	0.140658796											
ENSG00000167524	SGK494	73	0.892035589											
ENSG00000163866	SMIM12	237	2.037018285											
ENSG00000167526	RPL13	8061	51.94273968											
ENSG00000235390	CTD-2651B20.5	0	0											
ENSG00000167523	SPATA33	82	0.601752855											
ENSG00000167522	ANKRD11	2537	10.78626493											
ENSG00000270178	RP11-494H4.3	0	0											
ENSG00000273897	CH17-264B6.4	0	0											
ENSG00000241511	RPS15AP24	8	1.977345505											
ENSG00000238074	TSPY9P	0	0											
ENSG00000226570	RP11-505O17.1	0	0											
ENSG00000226571	RP11-445F6.2	0	0											
ENSG00000200198	RN7SKP211	0	0											
ENSG00000237299	LA16c-60G3.6	0	0											
ENSG00000237298	TTN-AS1	71	0.186253554											
ENSG00000237297	FAM166AP7	0	0											
ENSG00000237296	SMG1P1	738	8.143792256											
ENSG00000237294	EIF4BP9	1	0.06467696											
ENSG00000177380	PPFIA3	89	0.799133305											
ENSG00000237292	RP11-540K16.1	0	0											
ENSG00000237290	LINC01343	0	0											
ENSG00000272247	RP11-379F4.9	0	0											
ENSG00000235142	RP1-60O19.1	0	0											
ENSG00000272243	RP11-554D15.3	0	0											
ENSG00000181761	OR8H3	1	0.104213249											
ENSG00000272240	RP5-855D21.1	9	1.628253347											
ENSG00000165923	AGBL2	20	0.210107551											
ENSG00000272249	KB-1958F4.2	0	0											
ENSG00000242308	RP11-572C15.3	3	1.846906727											
ENSG00000268628	RP1-122P22.4	2	0.11881185											
ENSG00000268629	TEX13A	0	0											
ENSG00000235147	AC128677.3	0	0											
ENSG00000226012	AP001434.2	0	0											
ENSG00000268623	CTB-52I2.3	0	0											
ENSG00000268620	AC078899.4	0	0											
ENSG00000268621	AC006262.5	126	4.78573461											
ENSG00000275389	RP11-214K3.24	1	0.034480705											
ENSG00000274370	AC144831.3	34	5.446673011											
ENSG00000274373	RP13-714J12.1	0	0											
ENSG00000274372	RP11-94I2.4	0	0											
ENSG00000238078	LINC01352	0	0											
ENSG00000274376	ADAMTS7P1	2	0.037125887											
ENSG00000132912	DCTN4	1099	9.368580186											
ENSG00000274378	RP11-178C3.8	0	0											
ENSG00000132911	NMUR2	1	0.040236941											
ENSG00000256657	RP11-144O23.22	2	0.212366517											
ENSG00000132915	PDE6A	1	0.00765998											
ENSG00000237129	Z95114.7	0	0											
ENSG00000237128	RP11-351M16.3	0	0											
ENSG00000129514	FOXA1	61	0.939374109											
ENSG00000129515	SNX6	929	14.6002652											
ENSG00000177030	DEAF1	412	6.600085258											
ENSG00000237121	PIEZO1P2	0	0											
ENSG00000272767	JMJD1C-AS1	15	1.099776329											
ENSG00000237125	HAND2-AS1	0	0											
ENSG00000237124	MTND2P11	0	0											
ENSG00000129518	EAPP	279	7.504399631											
ENSG00000237126	AC073254.1	4	0.049148181											
ENSG00000133065	SLC41A1	838	7.662156657											
ENSG00000272768	RP4-673M15.1	0	0											
ENSG00000133067	LGR6	219	2.556739582											
ENSG00000141200	KIF2B	1	0.042307065											
ENSG00000133063	CHIT1	1	0.010628461											
ENSG00000229249	LINC00446	0	0											
ENSG00000272799	RP11-474N24.6	3	0.549921666											
ENSG00000272798	CTA-390C10.9	0	0											
ENSG00000277548	RP11-139H15.6	2	0.482270761											
ENSG00000172602	RND1	9	0.170186449											
ENSG00000275381	RP11-401N16.2	0	0											
ENSG00000223774	RP11-307B6.3	0	0											
ENSG00000223777	AC092162.2	0	0											
ENSG00000223776	LGALS8-AS1	4	0.135612889											
ENSG00000271264	MZT1P1	0	0											
ENSG00000271265	RP11-230C9.4	2	0.439017778											
ENSG00000223773	CD99P1	37	0.538844722											
ENSG00000271267	RP11-29H23.7	2	0.76187521											
ENSG00000271268	AC015849.14	4	0.825979768											
ENSG00000279074	RP11-322E11.3	2	0.826168477											
ENSG00000279077	RP11-800A18.3	3	0.139174488											
ENSG00000279076	RP3-449H6.2	0	0											
ENSG00000147912	FBXO10	41	0.596210041											
ENSG00000279070	RP11-287D1.2	0	0											
ENSG00000279073	RP11-229P13.27	0	0											
ENSG00000279072	RP13-580B18.4	1	0.003574396											
ENSG00000270799	RP11-451F14.1	2	0.234493328											
ENSG00000270798	RP11-416H1.1	0	0											
ENSG00000227629	SLC25A15P1	0	0											
ENSG00000270793	LLPHP1	0	0											
ENSG00000270792	RP11-103J8.1	0	0											
ENSG00000270791	DPRXP6	0	0											
ENSG00000270790	CTC-360J11.6	0	0											
ENSG00000270797	RP5-1173I20.1	1	0.289515504											
ENSG00000270794	GS1-383H3.6	0	0											
ENSG00000232519	RP11-29H23.4	0	0											
ENSG00000232518	AC074366.3	0	0											
ENSG00000227042	RP6-1O2.1	0	0											
ENSG00000174600	CMKLR1	58	0.578577626											
ENSG00000232512	AP000233.2	0	0											
ENSG00000232511	OR2AH1P	0	0											
ENSG00000232517	AC112198.1	6	0.083950306											
ENSG00000174606	ANGEL2	332	2.996140815											
ENSG00000175093	SPSB4	0	0											
ENSG00000249079	RP11-1281K21.3	0	0											
ENSG00000249073	WSPAR	0	0											
ENSG00000249071	EGFLAM-AS3	0	0											
ENSG00000249077	RP11-478C1.8	0	0											
ENSG00000249074	RP11-21G20.1	0	0											
ENSG00000236988	RP11-402K9.1	0	0											
ENSG00000236989	AC142119.1	0	0											
ENSG00000236980	C3orf84	0	0											
ENSG00000113211	PCDHB6	24	0.399912574											
ENSG00000236982	BLOC1S2P1	0	0											
ENSG00000236983	LINC00614	0	0											
ENSG00000236985	RP5-1195D24.1	0	0											
ENSG00000236986	RP11-544A12.4	1	0.014454393											
ENSG00000236987	NDUFA5P8	0	0											
ENSG00000145451	GLRA3	8	0.0671321											
ENSG00000085719	CPNE3	1263	10.66998074											
ENSG00000201715	RN7SKP133	0	0											
ENSG00000241566	IGKV2D-24	0	0											
ENSG00000224106	CYP4F25P	0	0											
ENSG00000273680	RP11-996F15.6	5	0.751721429											
ENSG00000227040	RP11-533F5.2	0	0											
ENSG00000026508	CD44	9518	43.75863246											
ENSG00000273687	RP5-837J1.6	0	0											
ENSG00000116793	PHTF1	381	3.144903178											
ENSG00000116791	CRYZ	391	4.650758614											
ENSG00000241241	KRTAP4-16P	0	0											
ENSG00000241562	RPL7P5	0	0											
ENSG00000241563	CORT	6	0.519748973											
ENSG00000270139	AP001172.3	0	0											
ENSG00000270137	CTC-137K3.1	0	0											
ENSG00000270136	MINOS1-NBL1	25	0.889829872											
ENSG00000270135	RP11-362K14.7	0	0											
ENSG00000270133	CTC-303L1.2	1	0.239257312											
ENSG00000270132	WISP1-OT1	8	1.219671059											
ENSG00000270131	KB-1043D8.8	0	0											
ENSG00000270130	RP11-214K3.23	5	0.926838353											
ENSG00000224204	PHEX-AS1	0	0											
ENSG00000224205	AP000351.4	0	0											
ENSG00000224207	RP11-10L12.1	0	0											
ENSG00000235189	RP4-537K23.4	0	0											
ENSG00000224203	RPS23P10	0	0											
ENSG00000235185	RP5-1056L3.1	0	0											
ENSG00000278305	RP11-326L9.1	0	0											
ENSG00000235186	AC103563.7	0	0											
ENSG00000235181	AC009892.2	0	0											
ENSG00000224209	LINC00466	4	0.060344391											
ENSG00000235183	RP11-613C6.4	0	0											
ENSG00000275567	RP11-729I10.3	0	0											
ENSG00000275563	CTD-2311B13.5	0	0											
ENSG00000229281	GPR53P	0	0											
ENSG00000275560	RP11-180M15.7	19	3.387460491											
ENSG00000186076	RP11-887P2.3	2057	263.1882822											
ENSG00000186930	KRTAP6-2	0	0											
ENSG00000215088	RPS5P3	1	0.158857533											
ENSG00000275569	RP11-930O11.3	1	0.175684453											
ENSG00000241243	RN7SL629P	0	0											
ENSG00000078114	NEBL	21	0.12030421											
ENSG00000130749	ZC3H4	486	3.601852933											
ENSG00000130748	TMEM160	120	17.71585399											
ENSG00000130741	EIF2S3	5414	123.5825662											
ENSG00000233211	GRPEL2P1	0	0											
ENSG00000170279	C7orf33	0	0											
ENSG00000267059	AC005943.2	0	0											
ENSG00000233216	RP11-414C16.1	0	0											
ENSG00000260471	AC009120.8	0	0											
ENSG00000229288	RP11-1E11.2	0	0											
ENSG00000248853	CTD-2613O8.1	0	0											
ENSG00000134245	WNT2B	17	0.101892311											
ENSG00000143110	C1orf162	1	0.023768822											
ENSG00000248850	RP11-605F14.2	0	0											
ENSG00000144320	KIAA1715	578	3.011208887											
ENSG00000134242	PTPN22	606	6.742671693											
ENSG00000248854	HNRNPH1P3	1	0.079882645											
ENSG00000243355	RP11-57G22.1	0	0											
ENSG00000248859	LINC01574	0	0											
ENSG00000248858	FLJ46284	11	0.128697943											
ENSG00000134248	LAMTOR5	356	7.256399362											
ENSG00000134249	ADAM30	0	0											
ENSG00000234583	TSPY19P	0	0											
ENSG00000234580	RP11-733D4.1	0	0											
ENSG00000234586	RP11-382H24.2	0	0											
ENSG00000234587	MRPL50P1	0	0											
ENSG00000234584	AC019186.1	0	0											
ENSG00000170270	C14orf142	105	6.622042396											
ENSG00000251187	CTC-459M5.2	0	0											
ENSG00000234588	FABP5P14	0	0											
ENSG00000234589	RP11-253E3.1	17	2.710103141											
ENSG00000251186	RP11-689P11.3	0	0											
ENSG00000230803	AC097532.2	0	0											
ENSG00000251363	RP11-129M6.1	4	0.562520704											
ENSG00000230801	RP11-243J16.8	0	0											
ENSG00000230807	AC099535.4	1	0.263763451											
ENSG00000230806	SRGAP2-AS1	1	0.033604478											
ENSG00000230805	AL132709.1	0	0											
ENSG00000230804	C2orf27AP3	1	0.169009051											
ENSG00000204952	FBXO47	0	0											
ENSG00000230809	RP11-309P22.1	0	0											
ENSG00000251361	CTD-2091N23.1	0	0											
ENSG00000072518	MARK2	410	2.940416797											
ENSG00000181126	HLA-V	5	0.070473884											
ENSG00000181123	RP4-539M6.14	1	0.023996135											
ENSG00000266268	RP11-172F10.1	0	0											
ENSG00000069764	PLA2G10	0	0											
ENSG00000189350	FAM179A	0	0											
ENSG00000262708	RP11-411G7.2	0	0											
ENSG00000251365	RP11-332J15.3	2	0.328526727											
ENSG00000248896	CTD-2135J3.3	2	0.182651053											
ENSG00000262703	RP11-485G7.6	4	0.357547406											
ENSG00000262700	RP11-266L9.3	0	0											
ENSG00000103429	BFAR	628	7.094709997											
ENSG00000103426	CORO7-PAM16	62	1.450410631											
ENSG00000103423	DNAJA3	701	5.876486976											
ENSG00000260635	RP11-21M24.3	0	0											
ENSG00000260634	RP11-521O16.1	0	0											
ENSG00000260636	RP11-439L8.5	0	0											
ENSG00000260631	RBM22P12	0	0											
ENSG00000260630	SNAI3-AS1	23	0.283102392											
ENSG00000260633	RP11-375I20.6	0	0											
ENSG00000219881	GAPDHP42	0	0											
ENSG00000260639	RP11-602M11.4	0	0											
ENSG00000069493	CLEC2D	32	0.261860654											
ENSG00000144362	PHOSPHO2	35	0.844410513											
ENSG00000265287	RP11-192H23.6	0	0											
ENSG00000265282	RP11-269G24.4	0	0											
ENSG00000105865	DUS4L	88	0.759559653											
ENSG00000079691	LRRC16A	247	3.21536182											
ENSG00000131037	EPS8L1	67	0.61646721											
ENSG00000130726	TRIM28	4058	45.31106327											
ENSG00000135596	MICAL1	615	6.098902527											
ENSG00000248898	CTD-2288O8.1	1	0.165018955											
ENSG00000219770	VN1R11P	0	0											
ENSG00000228711	AC004006.2	0	0											
ENSG00000226110	RP11-272G22.2	0	0											
ENSG00000219773	RPSAP45	0	0											
ENSG00000226116	USP9YP6	0	0											
ENSG00000171823	FBXL14	355	14.41201721											
ENSG00000219776	RPL21P67	0	0											
ENSG00000149016	TUT1	198	2.323763419											
ENSG00000226118	MTND3P1	0	0											
ENSG00000226119	RP1-197J16.2	0	0											
ENSG00000235140	RP11-135D11.2	0	0											
ENSG00000187600	TMEM247	0	0											
ENSG00000187601	MAGEH1	189	12.65342124											
ENSG00000187607	ZNF286A	32	0.137337336											
ENSG00000139797	RNF113B	0	0											
ENSG00000187605	TET3	635	3.989584697											
ENSG00000062716	VMP1	1530	11.72995022											
ENSG00000135624	CCT7	3292	51.67934923											
ENSG00000187608	ISG15	260	12.2941036											
ENSG00000187609	EXD3	134	1.35902563											
ENSG00000180658	OR2A4	0	0											
ENSG00000147140	NONO	4126	39.91427308											
ENSG00000135622	SEMA4F	273	2.027558534											
ENSG00000188403	IGHV1OR15-9	0	0											
ENSG00000188404	SELL	1	0.02649059											
ENSG00000182518	FAM104B	49	0.881477414											
ENSG00000235143	RP1-65J11.5	0	0											
ENSG00000188408	MAGEB5	0	0											
ENSG00000115665	SLC5A7	2	0.031333322											
ENSG00000259799	RP11-554A11.9	0	0											
ENSG00000115661	STK16	280	2.430288773											
ENSG00000169800	RBMY1F	0	0											
ENSG00000259793	RP11-400N9.1	0	0											
ENSG00000259790	ANP32BP1	25	1.203063987											
ENSG00000259791	RP11-14K3.7	0	0											
ENSG00000259797	RP11-96D1.3	0	0											
ENSG00000169807	PRY2	0	0											
ENSG00000105289	TJP3	7	0.114233508											
ENSG00000180389	ATP5EP2	7	1.779669038											
ENSG00000109705	NKX3-2	2	0.069904295											
ENSG00000180385	EMC3-AS1	17	0.296455252											
ENSG00000180383	DEFB124	0	0											
ENSG00000048462	TNFRSF17	1	0.048300217											
ENSG00000268674	FAM231B	1	0.191874981											
ENSG00000118322	ATP10B	5	0.030904367											
ENSG00000213598	RP11-112J1.1	10	2.603273269											
ENSG00000213599	SLX1A-SULT1A3	11	0.127720877											
ENSG00000213594	GAPDHP25	1	0.097758482											
ENSG00000213592	AP000662.9	0	0											
ENSG00000213593	TMX2	820	15.0189984											
ENSG00000213590	RP11-229P13.2	2	0.148110385											
ENSG00000250162	CSNK1A1P3	0	0											
ENSG00000227240	RP11-563D10.1	0	0											
ENSG00000267629	AC138430.4	0	0											
ENSG00000105135	ILVBL	399	3.746917534											
ENSG00000250166	RP11-268P4.5	0	0											
ENSG00000138685	FGF2	2245	13.25654449											
ENSG00000138686	BBS7	339	5.258528662											
ENSG00000105131	EPHX3	3	0.074722181											
ENSG00000138688	KIAA1109	1424	5.388788262											
ENSG00000226398	AC013480.2	0	0											
ENSG00000250169	MTND5P13	0	0											
ENSG00000267627	RP11-905K4.1	0	0											
ENSG00000267626	AC002115.9	0	0											
ENSG00000267625	RP11-1094M14.14	0	0											
ENSG00000267624	RP11-219G17.6	0	0											
ENSG00000235978	AC018816.3	1	0.05324061											
ENSG00000235979	AC004448.5	0	0											
ENSG00000251454	RP11-542G1.2	0	0											
ENSG00000235974	VN2R19P	0	0											
ENSG00000235975	RP1-106C24.1	0	0											
ENSG00000235976	RP1-197J16.1	0	0											
ENSG00000146232	NFKBIE	325	6.13637552											
ENSG00000146233	CYP39A1	96	2.172083978											
ENSG00000251456	RP11-436H11.5	0	0											
ENSG00000242578	RP11-469J4.3	0	0											
ENSG00000164403	SHROOM1	307	2.788263072											
ENSG00000148053	NTRK2	22	0.071564439											
ENSG00000242574	HLA-DMB	17	0.181858287											
ENSG00000164400	CSF2	49	6.094178665											
ENSG00000148057	IDNK	33	0.74425368											
ENSG00000164405	UQCRQ	474	13.94084389											
ENSG00000242571	RPL21P11	0	0											
ENSG00000124479	NDP	0	0											
ENSG00000100503	NIN	514	2.17351158											
ENSG00000100504	PYGL	0	0											
ENSG00000100505	TRIM9	0	0											
ENSG00000223899	SEC13P1	0	0											
ENSG00000282807	AC008993.3	0	0											
ENSG00000282804	RP3-369A17.6	0	0											
ENSG00000223890	AC008171.1	0	0											
ENSG00000223891	OSER1-AS1	12	0.40613528											
ENSG00000223893	GNL2P1	0	0											
ENSG00000223896	CCNJP2	0	0											
ENSG00000204481	PRAMEF14	0	0											
ENSG00000241123	KRTAP10-5	0	0											
ENSG00000265918	RN7SL543P	0	0											
ENSG00000074800	ENO1	33514	648.5465288											
ENSG00000074803	SLC12A1	2	0.01042942											
ENSG00000259660	DNM1P47	7	0.024432056											
