gene_id	gene_name	BT-474_count	BT-474_FPKM											
ENSG00000242261	RP11-62J1.3	0	0											
ENSG00000242266	RN7SL456P	0	0											
ENSG00000242267	SKINTL	2	0.078785934											
ENSG00000242265	PEG10	805	3.015648952											
ENSG00000232120	RP11-349P19.1	0	0											
ENSG00000242268	RP11-368I23.2	0	0											
ENSG00000172432	GTPBP2	653	6.602195733											
ENSG00000212807	OR2A42	0	0											
ENSG00000212802	RPL15P3	2217	341.2561797											
ENSG00000070193	FGF10	0	0											
ENSG00000266990	LLNLR-284B4.2	0	0											
ENSG00000166351	POTED	2	0.058997382											
ENSG00000283064	RP1-221C16.8	12	0.719857791											
ENSG00000221878	PSG7	1	0.009850134											
ENSG00000221879	MRPS21P3	0	0											
ENSG00000232121	RP13-30A9.1	0	0											
ENSG00000244265	SIAH2-AS1	4	0.858605892											
ENSG00000221874	ZNF816-ZNF321P	3	0.226862328											
ENSG00000077514	POLD3	630	7.142395874											
ENSG00000221870	TMEM257	0	0											
ENSG00000225623	AGBL4-IT1	0	0											
ENSG00000166352	C11orf74	63	1.41391668											
ENSG00000228800	RP11-253D19.1	0	0											
ENSG00000271901	RP11-266E6.3	1	0.346919546											
ENSG00000230468	CLUHP5	0	0											
ENSG00000116213	WRAP73	326	2.731046443											
ENSG00000116212	LRRC42	320	8.86793238											
ENSG00000159917	ZNF235	50	0.424926468											
ENSG00000250377	CTC-467M3.3	0	0											
ENSG00000116218	NPHS2	0	0											
ENSG00000260008	RP11-732A21.2	1	0.048395011											
ENSG00000260009	RP11-65J21.1	0	0											
ENSG00000260007	RP11-315D16.2	10	1.318402501											
ENSG00000260004	RP11-351A20.2	0	0											
ENSG00000260005	AC027601.1	13	0.239844987											
ENSG00000260003	RP11-279O17.2	0	0											
ENSG00000260000	RP3-467N11.1	31	1.934504612											
ENSG00000260001	TGFBR3L	7	0.327086295											
ENSG00000160948	VPS28	568	4.012972164											
ENSG00000233469	ST6GALNAC4P1	0	0											
ENSG00000122025	FLT3	37	0.699263584											
ENSG00000196705	ZNF431	224	1.174921895											
ENSG00000196704	AMZ2	862	7.185750421											
ENSG00000010610	CD4	0	0											
ENSG00000196700	ZNF512B	1212	11.24624321											
ENSG00000234939	MTND2P18	0	0											
ENSG00000234938	AC012668.1	0	0											
ENSG00000234937	RP11-101O6.2	1	0.100647222											
ENSG00000234936	AC010883.5	2	0.475684922											
ENSG00000234934	MTND5P29	0	0											
ENSG00000234933	CDC42P1	0	0											
ENSG00000234931	MARK2P15	0	0											
ENSG00000197077	KIAA1671	820	2.947390221											
ENSG00000197070	ARRDC1	1743	19.32099303											
ENSG00000228398	HMGN2P25	0	0											
ENSG00000228399	RP4-575N6.2	1	0.276119638											
ENSG00000228397	RP1-224A6.3	0	0											
ENSG00000228395	RP11-216B9.6	14	0.856171619											
ENSG00000228392	RP11-343J18.1	0	0											
ENSG00000197079	KRT35	0	0											
ENSG00000228391	AC011995.3	0	0											
ENSG00000236269	ENO1-IT1	2	0.254465859											
ENSG00000236268	LINC01361	0	0											
ENSG00000236261	RP11-368M16.6	0	0											
ENSG00000236263	RP11-263K19.6	0	0											
ENSG00000236262	SHANK2-AS2	2	0.531805054											
ENSG00000236264	RPL26P30	63	5.522130143											
ENSG00000236267	AP006216.5	0	0											
ENSG00000236266	RP3-467L1.4	1	0.114107272											
ENSG00000278881	FP325331.1	0	0											
ENSG00000233464	NANOGP11	0	0											
ENSG00000278880	RP11-612J15.1	0	0											
ENSG00000233243	RP11-12D5.5	0	0											
ENSG00000203805	PLPP4	1	0.034153998											
ENSG00000203804	ADAMTSL4-AS1	1	0.027531697											
ENSG00000203801	LINC00222	0	0											
ENSG00000203809	LINC00577	0	0											
ENSG00000203808	BVES-AS1	1	0.03138139											
ENSG00000232337	AC009313.2	0	0											
ENSG00000273314	RP5-1136G13.2	62	2.670241819											
ENSG00000121594	CD80	0	0											
ENSG00000180964	TCEAL8	112	6.214799205											
ENSG00000185305	ARL15	99	1.105686976											
ENSG00000235004	USP9YP30	0	0											
ENSG00000185306	C12orf56	0	0											
ENSG00000243968	RN7SL402P	0	0											
ENSG00000185303	SFTPA2	34	0.897040039											
ENSG00000238033	AC002480.2	0	0											
ENSG00000278380	OR7E104P	1	0.204555153											
ENSG00000113068	PFDN1	503	7.992042779											
ENSG00000278381	AL050303.11	0	0											
ENSG00000106031	HOXA13	10	0.160415692											
ENSG00000273319	RP11-138A9.2	0	0											
ENSG00000237200	ZBTB40-IT1	4	1.386978748											
ENSG00000125257	ABCC4	71	0.733034241											
ENSG00000181722	ZBTB20	16	0.110746236											
ENSG00000278383	RP4-694B14.8	9	1.828324963											
ENSG00000235001	EIF4A1P2	16	1.241537923											
ENSG00000235002	RP11-157D18.2	0	0											
ENSG00000211727	TRBV7-6	0	0											
ENSG00000211725	TRBV5-5	0	0											
ENSG00000211724	TRBV6-6	0	0											
ENSG00000260918	RP11-731J8.2	0	0											
ENSG00000260919	CTD-3154N5.1	1	0.190178787											
ENSG00000211721	TRBV6-5	1	0.230997649											
ENSG00000211720	TRBV11-1	0	0											
ENSG00000260914	RP11-343C2.11	5	0.368655946											
ENSG00000174028	FAM3C2	118	16.40309943											
ENSG00000151665	PIGF	93	1.294300943											
ENSG00000260917	RP11-57H14.4	30	0.670270111											
ENSG00000260910	LINC00565	0	0											
ENSG00000260911	RP11-196G11.2	1	0.210933265											
ENSG00000260912	RP11-363E7.4	51	2.456979623											
ENSG00000260913	LINC01254	0	0											
ENSG00000229444	RP11-184I16.4	0	0											
ENSG00000269858	EGLN2	1009	5.259753189											
ENSG00000229440	RP5-1033K19.2	0	0											
ENSG00000229443	LINC00433	0	0											
ENSG00000229442	THEMIS3P	0	0											
ENSG00000213386	RP11-779O18.2	0	0											
ENSG00000213385	RP11-577H5.1	3	0.357722462											
ENSG00000213384	EIF4E2P1	0	0											
ENSG00000238142	RP11-108M9.4	0	0											
ENSG00000238143	RP11-70K10.2	0	0											
ENSG00000238140	RP11-253A20.1	0	0											
ENSG00000238141	BRWD1-AS1	3	0.411044334											
ENSG00000248008	NRAV	74	3.685019772											
ENSG00000134452	FBXO18	902	8.933660727											
ENSG00000238149	AC104978.1	0	0											
ENSG00000143493	INTS7	449	3.79912355											
ENSG00000280355	RP11-119F19.5	0	0											
ENSG00000280356	RP1-101G11.3	0	0											
ENSG00000280357	RP11-269C23.4	0	0											
ENSG00000280350	RP5-1065O2.4	0	0											
ENSG00000280351	CTD-2561B21.8	9	0.473859529											
ENSG00000280352	RP13-884E18.3	0	0											
ENSG00000280353	CTC-453G23.7	4	0.234600495											
ENSG00000143499	SMYD2	653	6.617745279											
ENSG00000143498	TAF1A	53	1.270842847											
ENSG00000280359	CTD-2071N1.2	0	0											
ENSG00000225144	AC018643.4	0	0											
ENSG00000225146	AC073957.15	0	0											
ENSG00000281080	Metazoa_SRP	0	0											
ENSG00000220392	FCF1P5	0	0											
ENSG00000225142	RP11-490K7.1	0	0											
ENSG00000227064	RP3-363L9.1	0	0											
ENSG00000282265	RP11-199H2.2	0	0											
ENSG00000225148	RP5-899B16.2	0	0											
ENSG00000150093	ITGB1	3668	32.65296984											
ENSG00000229656	RP11-462L8.1	0	0											
ENSG00000223430	AC011243.1	0	0											
ENSG00000251213	RP11-248N22.2	0	0											
ENSG00000251212	MTND5P4	0	0											
ENSG00000251211	RP11-889L3.4	1	0.10999888											
ENSG00000251210	RP11-168E17.1	0	0											
ENSG00000251216	RP11-161D15.3	0	0											
ENSG00000251215	GOLGA5P1	1	0.096641873											
ENSG00000251214	CTD-2308B18.1	0	0											
ENSG00000168906	MAT2A	3768	55.59510492											
ENSG00000143727	ACP1	1079	15.01009483											
ENSG00000251218	RP11-1057B8.2	0	0											
ENSG00000216490	IFI30	655	20.38989847											
ENSG00000280683	LINC01242	0	0											
ENSG00000188647	PTAR1	589	3.947451261											
ENSG00000168904	LRRC28	60	0.381045815											
ENSG00000247345	RP11-266N13.2	0	0											
ENSG00000223431	MTND6P21	0	0											
ENSG00000185873	TMPRSS11B	1	0.024805929											
ENSG00000282199	RP11-527L4.5	0	0											
ENSG00000220643	RP3-391O22.1	0	0											
ENSG00000123191	ATP7B	896	4.432249644											
ENSG00000185875	THNSL1	206	5.100965601											
ENSG00000169704	GP9	0	0											
ENSG00000163288	GABRB1	1	0.024166633											
ENSG00000168259	DNAJC7	953	6.733534423											
ENSG00000266420	RN7SL118P	1	0.313606079											
ENSG00000163281	GNPDA2	133	1.14782368											
ENSG00000163283	ALPP	24	0.489647988											
ENSG00000168256	NKIRAS2	316	1.906213714											
ENSG00000163285	GABRG1	1	0.01395859											
ENSG00000163286	ALPPL2	1	0.033161427											
ENSG00000168255	POLR2J3	33	0.180921185											
ENSG00000262516	RP11-95J11.1	0	0											
ENSG00000262514	RP11-96D1.9	2	0.159496714											
ENSG00000262518	CTD-2535P7.2	0	0											
ENSG00000262519	TXNP4	5	1.526949143											
ENSG00000114302	PRKAR2A	453	3.706104481											
ENSG00000231829	RP11-310E22.5	0	0											
ENSG00000169548	ZNF280A	1	0.04409173											
ENSG00000279382	RP11-449J21.3	78	5.421341986											
ENSG00000015479	MATR3	4058	15.30970491											
ENSG00000226491	FTOP1	0	0											
ENSG00000226490	AC138647.1	1	0.14615592											
ENSG00000226497	RP11-406O16.1	0	0											
ENSG00000226496	LINC00323	2	0.06260668											
ENSG00000204065	TCEAL5	0	0											
ENSG00000243319	FGF14-IT1	0	0											
ENSG00000185275	CD24P4	242	94.27567582											
ENSG00000279380	AC069063.2	0	0											
ENSG00000015475	BID	442	3.69661745											
ENSG00000183092	BEGAIN	8	0.073118702											
ENSG00000183091	NEB	25	0.069047605											
ENSG00000183090	FREM3	2	0.027497836											
ENSG00000183098	GPC6	172	2.393768279											
ENSG00000228473	LIN28AP2	0	0											
ENSG00000228470	RP11-176D17.3	1	0.182835977											
ENSG00000162889	MAPKAPK2	809	14.33622131											
ENSG00000142459	EVI5L	254	3.093788577											
ENSG00000243314	RP11-538P18.1	0	0											
ENSG00000162885	B3GALNT2	339	4.057075782											
ENSG00000239797	RPL21P39	0	0											
ENSG00000162881	OXER1	2	0.106301291											
ENSG00000239791	AC002310.7	2	0.077654881											
ENSG00000239792	C2orf27AP2	0	0											
ENSG00000142453	CARM1	1088	10.93720874											
ENSG00000251147	RP11-701P16.3	0	0											
ENSG00000243316	GUCY2GP	0	0											
ENSG00000226729	RPL35AP30	0	0											
ENSG00000226725	PABPC1L2B-AS1	0	0											
ENSG00000226724	RP11-795A2.3	0	0											
ENSG00000226726	TMEM256P2	0	0											
ENSG00000226721	EEF1DP2	4	0.449163936											
ENSG00000149201	CCDC81	9	0.104169144											
ENSG00000226723	RP11-142L4.3	13	1.577749527											
ENSG00000226722	LINC00424	0	0											
ENSG00000237202	AJ239321.3	0	0											
ENSG00000254034	RP11-662B19.2	0	0											
ENSG00000251144	CTD-2532K18.2	1	0.329996641											
ENSG00000163428	LRRC58	2092	25.05876989											
ENSG00000167968	DNASE1L2	27	0.66701417											
ENSG00000204315	FKBPL	92	6.475257585											
ENSG00000163424	C3orf30	0	0											
ENSG00000183324	REC114	1	0.069282396											
ENSG00000167967	E4F1	447	3.786262677											
ENSG00000243312	RP11-397E7.1	0	0											
ENSG00000163421	PROK2	0	0											
ENSG00000183323	CCDC125	445	2.917309493											
ENSG00000167962	ZNF598	775	5.587624871											
ENSG00000042286	AIFM2	142	1.68769333											
ENSG00000179958	DCTPP1	529	11.69770618											
ENSG00000092841	MYL6	4006	40.37351663											
ENSG00000127472	PLA2G5	16	0.258786309											
ENSG00000179950	PUF60	1870	18.6438958											
ENSG00000204390	HSPA1L	45	1.674489658											
ENSG00000092847	AGO1	696	4.091848077											
ENSG00000254031	RP11-326E22.1	0	0											
ENSG00000246145	RRS1-AS1	0	0											
ENSG00000080815	PSEN1	1148	6.603205958											
ENSG00000274711	Metazoa_SRP	0	0											
ENSG00000203280	CTA-221G9.12	28	2.769709363											
ENSG00000080819	CPOX	373	6.361024878											
ENSG00000223438	RP1-171K16.5	0	0											
ENSG00000125835	SNRPB	2996	130.6989448											
ENSG00000125834	STK35	1055	13.26317777											
ENSG00000253103	LINC01609	0	0											
ENSG00000253102	RP1-117B12.4	2	0.264786852											
ENSG00000253105	KB-1448A5.1	0	0											
ENSG00000253104	RP11-855C21.1	0	0											
ENSG00000049089	COL9A2	265	3.831716336											
ENSG00000253106	RP11-158K1.3	45	1.808875452											
ENSG00000253109	RPL12P22	0	0											
ENSG00000253108	RP1-84O15.2	0	0											
ENSG00000205331	OR6C72P	0	0											
ENSG00000205330	OR6C1	0	0											
ENSG00000205333	GOLGA2P1	1	0.032590859											
ENSG00000205334	LINC01460	0	0											
ENSG00000205336	ADGRG1	1768	4.115268163											
ENSG00000205339	IPO7	5857	64.09127499											
ENSG00000119782	FKBP1B	1	0.021697374											
ENSG00000259337	IGHV1OR15-2	0	0											
ENSG00000253539	RP11-402L5.1	0	0											
ENSG00000152583	SPARCL1	1	0.01273827											
ENSG00000152582	SPEF2	73	0.390336283											
ENSG00000152580	IGSF10	3	0.017539313											
ENSG00000254650	RP11-665E10.5	0	0											
ENSG00000254651	RP11-430H10.3	0	0											
ENSG00000254653	RP11-702F3.1	0	0											
ENSG00000254654	AC068858.1	0	0											
ENSG00000259332	ST20-MTHFS	33	1.96475855											
ENSG00000254656	RTL1	1	0.022587416											
ENSG00000254658	OR8J2	0	0											
ENSG00000254659	RP11-262A12.1	0	0											
ENSG00000278035	RP11-234K24.6	2	0.42354049											
ENSG00000278030	TRBV7-9	0	0											
ENSG00000227459	AC079612.2	0	0											
ENSG00000227454	MTND4P30	0	0											
ENSG00000227455	RP11-300M24.1	0	0											
ENSG00000227456	LINC00310	4	0.060370727											
ENSG00000227453	HNRNPA1P63	0	0											
ENSG00000155755	TMEM237	336	2.115700266											
ENSG00000155754	ALS2CR11	18	0.20235113											
ENSG00000166619	BLCAP	280	1.884149423											
ENSG00000244708	RPL23P10	0	0											
ENSG00000008118	CAMK1G	0	0											
ENSG00000244706	RP11-298O21.3	0	0											
ENSG00000244705	RP11-133K1.1	2	0.20183646											
ENSG00000182057	OGFRP1	15	0.626087844											
ENSG00000182050	MGAT4C	4	0.010928027											
ENSG00000244701	RP5-894A10.2	11	1.352366275											
ENSG00000182053	TRIM49B	0	0											
ENSG00000248693	CTD-2023M8.1	0	0											
ENSG00000122643	NT5C3A	515	6.544841787											
ENSG00000122642	FKBP9	1130	9.998276922											
ENSG00000122641	INHBA	4	0.037493336											
ENSG00000011201	ANOS1	98	1.147598868											
ENSG00000122644	ARL4A	183	2.098828915											
ENSG00000170145	SIK2	531	5.030241443											
ENSG00000232958	AC091069.1	0	0											
ENSG00000170142	UBE2E1	574	8.881625013											
ENSG00000267579	RP11-126O1.2	0	0											
ENSG00000232953	HSPA8P18	1	0.049122944											
ENSG00000232952	RP11-90H3.1	15	0.798182816											
ENSG00000232951	IPO7P1	1	0.148913579											
ENSG00000232950	ZNF519P1	0	0											
ENSG00000232956	SNHG15	454	5.416250601											
ENSG00000232954	LINC00374	0	0											
ENSG00000242709	RPL30P9	0	0											
ENSG00000198939	ZFP2	33	0.615196159											
ENSG00000164615	CAMLG	347	10.77008519											
ENSG00000231491	JKAMPP1	0	0											
ENSG00000164610	RP9	181	6.934201242											
ENSG00000164611	PTTG1	545	15.11202722											
ENSG00000198930	CSAG1	1	0.038530934											
ENSG00000198931	APRT	789	15.4799529											
ENSG00000198932	GPRASP1	18	0.137386025											
ENSG00000198933	TBKBP1	125	1.785871951											
ENSG00000198934	MAGEE1	86	2.242743301											
ENSG00000242707	RN7SL362P	0	0											
ENSG00000242706	CTD-2015H6.2	0	0											
ENSG00000171812	COL8A2	2	0.015384577											
ENSG00000171813	PWWP2B	210	4.437418904											
ENSG00000120647	CCDC77	130	1.625042428											
ENSG00000171811	CFAP46	5	0.03941006											
ENSG00000171817	ZNF540	13	0.084913036											
ENSG00000171815	PCDHB1	0	0											
ENSG00000171819	ANGPTL7	1	0.033289644											
ENSG00000246283	CTD-2036P10.3	0	0											
ENSG00000125166	GOT2	2703	40.58364021											
ENSG00000257308	RP11-471N19.1	1	0.053237232											
ENSG00000273076	RP3-508I15.22	3	0.682768354											
ENSG00000170498	KISS1	3	0.248279401											
ENSG00000257303	RP11-977G19.11	6	0.679387317											
ENSG00000257302	FAHD2P1	0	0											
ENSG00000257300	HAUS8P1	0	0											
ENSG00000215168	RP11-30M20.1	0	0											
ENSG00000159495	TGM7	0	0											
ENSG00000159496	RGL4	10	0.092082976											
ENSG00000256658	RP11-180M15.4	0	0											
ENSG00000256659	RP13-653N12.2	0	0											
ENSG00000279597	RP4-566L20.1	0	0											
ENSG00000256650	RERG-IT1	2	0.628978735											
ENSG00000256651	RP11-144O23.8	4	0.401532554											
ENSG00000161395	PGAP3	4722	47.83399689											
ENSG00000256654	RP11-429A20.4	0	0											
ENSG00000279595	RP11-854K16.4	0	0											
ENSG00000234837	AC073464.6	0	0											
ENSG00000231638	AC011738.4	0	0											
ENSG00000136488	CSH1	0	0											
ENSG00000215199	YWHAZP6	0	0											
ENSG00000279593	RP11-131H24.5	0	0											
ENSG00000204887	KRTAP1-4	0	0											
ENSG00000204880	KRTAP4-8	1	0.058139371											
ENSG00000204882	GPR20	0	0											
ENSG00000279591	AC002044.1	0	0											
ENSG00000204889	KRT40	2	0.058253107											
ENSG00000175514	GPR152	0	0											
ENSG00000175513	TSGA10IP	1	0.029886095											
ENSG00000175518	UBQLNL	12	0.491109207											
ENSG00000279804	PRAMEF18	0	0											
ENSG00000274833	RP11-1055B8.10	0	0											
ENSG00000279806	RP11-58O9.2	3	0.163612693											
ENSG00000136487	GH2	0	0											
ENSG00000279800	BCLAF1P2	220	7.98250102											
ENSG00000279801	RP11-75C10.6	7	0.26894352											
ENSG00000274834	CTD-3037G24.5	0	0											
ENSG00000279803	RP11-407G23.5	16	0.662878016											
ENSG00000279809	AC005538.3	188	9.547794046											
ENSG00000273138	GS1-293C5.1	3	0.800089113											
ENSG00000237824	RPL23AP33	0	0											
ENSG00000177910	SPATA31C2	3	0.075200327											
ENSG00000237827	RP11-332O19.2	0	0											
ENSG00000065911	MTHFD2	2290	22.82889211											
ENSG00000198203	SULT1C2	0	0											
ENSG00000177917	ARL6IP6	277	4.548530428											
ENSG00000237823	CDY19P	0	0											
ENSG00000237828	PA2G4P1	3	0.237286245											
ENSG00000251493	FOXD1	29	1.092447631											
ENSG00000198208	RPS6KL1	219	0.948252121											
ENSG00000231794	AC009542.2	0	0											
ENSG00000231795	ITCH-IT1	2	0.910204804											
ENSG00000161939	RNASEK-C17orf49	119	3.225980606											
