gene_id	gene_name	HBL-100_count	HBL-100_FPKM											
ENSG00000148053	NTRK2	1	0.003176946											
ENSG00000242574	HLA-DMB	31	0.323700138											
ENSG00000164400	CSF2	19	2.306672778											
ENSG00000148057	IDNK	16	0.352228812											
ENSG00000164405	UQCRQ	651	18.68959779											
ENSG00000242571	RPL21P11	0	0											
ENSG00000124479	NDP	0	0											
ENSG00000100503	NIN	1449	5.981025756											
ENSG00000100504	PYGL	1100	15.58393354											
ENSG00000100505	TRIM9	26	0.203214471											
ENSG00000223899	SEC13P1	5	0.503968949											
ENSG00000282807	AC008993.3	0	0											
ENSG00000282804	RP3-369A17.6	0	0											
ENSG00000223890	AC008171.1	0	0											
ENSG00000223891	OSER1-AS1	20	0.660733508											
ENSG00000223893	GNL2P1	0	0											
ENSG00000223896	CCNJP2	0	0											
ENSG00000204481	PRAMEF14	0	0											
ENSG00000241123	KRTAP10-5	1	0.08312548											
ENSG00000265918	RN7SL543P	0	0											
ENSG00000074800	ENO1	17023	321.5579901											
ENSG00000074803	SLC12A1	1	0.005091845											
ENSG00000259660	DNM1P47	5	0.017036178											
ENSG00000212643	ZRSR1	15	0.856654642											
ENSG00000260398	RP11-594N15.3	4	0.101802946											
ENSG00000260399	RP11-529J17.5	0	0											
ENSG00000260392	RP11-1129I3.1	0	0											
ENSG00000260393	RP11-297L17.3	0	0											
ENSG00000260390	RP11-575I8.1	0	0											
ENSG00000260391	RP11-71H17.7	0	0											
ENSG00000260394	LA16c-313D11.9	7	0.342998305											
ENSG00000260395	CTD-2649C14.1	0	0											
ENSG00000218027	RP11-157J24.1	0	0											
ENSG00000239983	RP11-79E3.1	0	0											
ENSG00000217030	RP11-428J1.2	1	0.225991259											
ENSG00000218020	PRKRIRP5	0	0											
ENSG00000218029	RP1-232L24.2	0	0											
ENSG00000216347	RP3-334F4.2	0	0											
ENSG00000260349	RP11-473I1.5	0	0											
ENSG00000228229	RP11-219C24.10	0	0											
ENSG00000228222	AC074363.1	0	0											
ENSG00000228223	HCG11	56	1.709412181											
ENSG00000228221	LINC00578	0	0											
ENSG00000228226	AC074019.1	0	0											
ENSG00000228224	NACAP1	2	0.087014631											
ENSG00000228225	AC016908.1	0	0											
ENSG00000117984	CTSD	3020	53.6323322											
ENSG00000103855	CD276	1683	10.89948243											
ENSG00000103852	TTC23	264	1.609875103											
ENSG00000117983	MUC5B	2	0.009883832											
ENSG00000125319	C17orf53	182	3.197677325											
ENSG00000196549	MME	1413	7.722858465											
ENSG00000274627	RP11-104N10.2	207	3.648325615											
ENSG00000258130	RP11-347C12.3	0	0											
ENSG00000196542	SPTSSB	5	0.078424584											
ENSG00000196547	MAN2A2	585	2.428762033											
ENSG00000196544	BORCS6	143	5.305932626											
ENSG00000271234	RP5-894D12.4	0	0											
ENSG00000150732	RP11-134C1.1	0	0											
ENSG00000274698	RP11-71L14.4	6	0.281558149											
ENSG00000239474	KLHL41	0	0											
ENSG00000271230	CTD-2195M18.2	1	0.308368718											
ENSG00000239471	RN7SL584P	0	0											
ENSG00000239470	RP11-16F15.2	3	0.593537128											
ENSG00000239473	RPL7P38	0	0											
ENSG00000239472	RN7SL221P	0	0											
ENSG00000151287	TEX30	185	5.668872114											
ENSG00000140307	GTF2A2	410	7.450147125											
ENSG00000260025	RP11-490M8.1	8	2.088351152											
ENSG00000275805	RP11-349H17.2	0	0											
ENSG00000260401	RP11-800A3.4	0	0											
ENSG00000124593	PRICKLE4	316	3.765974177											
ENSG00000013374	NUB1	649	8.221678243											
ENSG00000013375	PGM3	1151	10.12435512											
ENSG00000124596	OARD1	170	1.165922368											
ENSG00000232048	HNRNPCP9	0	0											
ENSG00000211693	TRGV11	0	0											
ENSG00000236485	RP1-156L9.1	0	0											
ENSG00000185149	NPY2R	1	0.013381061											
ENSG00000114450	GNB4	1366	16.40430556											
ENSG00000211697	TRGV5	0	0											
ENSG00000211696	TRGV8	4	0.816598848											
ENSG00000211695	TRGV9	3	0.165232526											
ENSG00000211694	TRGV10	0	0											
ENSG00000211699	TRGV3	0	0											
ENSG00000211698	TRGV4	0	0											
ENSG00000279006	CTA-243E7.2	3	0.095559478											
ENSG00000229579	USP17L26	0	0											
ENSG00000229578	LINC00358	0	0											
ENSG00000274031	RP11-413H22.3	0	0											
ENSG00000279103	CTC-204F22.1	0	0											
ENSG00000229571	PRAMEF25	0	0											
ENSG00000229570	GAPDHP58	0	0											
ENSG00000229572	EIF4BP4	0	0											
ENSG00000279001	RP11-216P16.5	0	0											
ENSG00000261113	RP11-141O15.1	1	0.059375343											
ENSG00000213272	RP11-613M5.1	0	0											
ENSG00000261111	RP11-96K14.1	0	0											
ENSG00000106624	AEBP1	11	0.113109659											
ENSG00000261117	RP11-333O1.1	0	0											
ENSG00000236483	CTD-3105H18.8	0	0											
ENSG00000213275	IFITM9P	1	0.241399754											
ENSG00000261114	RP11-325K4.2	1	0.136758659											
ENSG00000213279	RP1-29C18.9	0	0											
ENSG00000261118	RP11-104N10.1	14	1.048267173											
ENSG00000106628	POLD2	1109	12.1860815											
ENSG00000250984	CTD-2011G17.1	0	0											
ENSG00000250986	AC141928.1	6	0.126685611											
ENSG00000250980	RP11-529H22.1	0	0											
ENSG00000250981	RP11-19O2.1	0	0											
ENSG00000250982	RP11-159J3.1	1	0.097944982											
ENSG00000250983	RP11-91K8.2	0	0											
ENSG00000250988	SNHG21	21	0.674885841											
ENSG00000250989	RP11-392E22.5	7	1.949990361											
ENSG00000185792	NLRP9	0	0											
ENSG00000027001	MIPEP	212	5.404277281											
ENSG00000246982	RP1-179N16.6	10	0.600138601											
ENSG00000152642	GPD1L	276	2.943411976											
ENSG00000246985	SOCS2-AS1	21	0.387791961											
ENSG00000213779	RP11-452G18.1	2	0.420890155											
ENSG00000167323	STIM1	787	5.240289306											
ENSG00000143653	SCCPDH	886	33.82010884											
ENSG00000280511	RP11-35J1.2	0	0											
ENSG00000167325	RRM1	3591	41.16838907											
ENSG00000280515	SALRNA2	0	0											
ENSG00000281649	EBLN3	669	6.303623137											
ENSG00000225308	ASS1P11	0	0											
ENSG00000237729	AC002075.4	1	0.37934247											
ENSG00000237429	RP1-159A19.4	0	0											
ENSG00000281641	SAMD12-AS1	0	0											
ENSG00000225303	RP11-512N4.2	0	0											
ENSG00000225300	RP11-1086F11.1	0	0											
ENSG00000220157	HNRNPA1P12	2	0.198838845											
ENSG00000225304	AC106901.1	0	0											
ENSG00000123064	DDX54	1407	14.82628565											
ENSG00000123066	MED13L	1276	5.855889558											
ENSG00000178919	FOXE1	188	5.188394478											
ENSG00000178913	TAF7	1379	38.14555707											
ENSG00000178917	ZNF852	29	0.339805265											
ENSG00000252854	RN7SKP5	0	0											
ENSG00000168367	LINC00917	0	0											
ENSG00000260447	RP11-304L19.2	0	0											
ENSG00000237720	AC011995.1	0	0											
ENSG00000241064	RN7SL110P	0	0											
ENSG00000241067	RPL17P40	0	0											
ENSG00000241061	RPL5P1	20	2.137406381											
ENSG00000114279	FGF12	1	0.009138161											
ENSG00000237424	FOXD2-AS1	35	1.332811686											
ENSG00000268423	AC011551.3	0	0											
ENSG00000114270	COL7A1	2060	14.65961549											
ENSG00000204778	RP11-15J10.1	7	1.021139991											
ENSG00000204779	FOXD4L5	1	0.030747605											
ENSG00000204776	IGKV1OR-3	0	0											
ENSG00000237427	TOMM22P1	0	0											
ENSG00000153113	CAST	1356	5.633413096											
ENSG00000228769	ABCF2P2	0	0											
ENSG00000228768	AC003101.1	0	0											
ENSG00000228767	KRT8P18	0	0											
ENSG00000228766	RPL7L1P8	6	0.773619961											
ENSG00000228764	ZNF885P	0	0											
ENSG00000228763	LIMS1-AS1	0	0											
ENSG00000268392	AC003682.16	0	0											
ENSG00000268390	CTC-518B2.10	0	0											
ENSG00000268391	RP11-241F15.6	0	0											
ENSG00000279273	CTD-2526A2.4	0	0											
ENSG00000279271	RP11-349F21.3	0	0											
ENSG00000279270	OR52R1	0	0											
ENSG00000279277	RP11-861A13.3	0	0											
ENSG00000091157	WDR7	267	1.019673897											
ENSG00000279275	RP11-756J15.2	0	0											
ENSG00000279274	AC012005.3	0	0											
ENSG00000226659	RP11-137H2.4	0	0											
ENSG00000226658	RPL23AP30	0	0											
ENSG00000254180	AB015752.3	0	0											
ENSG00000226650	KIF4B	14	0.305525106											
ENSG00000226653	OR13Z1P	0	0											
ENSG00000226652	PSMD10P2	1	0.045477784											
ENSG00000226655	AC096732.2	0	0											
ENSG00000254185	RP11-419L20.2	0	0											
ENSG00000227578	RPS3AP53	8	0.982437689											
ENSG00000254187	CTB-78F1.1	4	0.34000735											
ENSG00000183258	DDX41	1022	9.436186919											
ENSG00000231137	RBM22P5	0	0											
ENSG00000231213	PLSCR5	1	0.038437597											
ENSG00000183251	OR51B4	0	0											
ENSG00000183250	LINC01547	27	0.828948585											
ENSG00000231212	RP11-111F5.3	0	0											
ENSG00000183255	PTTG1IP	3946	55.96190623											
ENSG00000172046	USP19	1072	9.482721042											
ENSG00000196388	INCA1	26	1.035470486											
ENSG00000228540	AC073326.3	2	0.34305948											
ENSG00000281469	RP11-567F11.1	1	0.185620005											
ENSG00000213487	ASS1P4	0	0											
ENSG00000281468	CTC-459F4.9	9	1.35422177											
ENSG00000233918	RP11-715L17.1	0	0											
ENSG00000233919	RP11-372H2.1	0	0											
ENSG00000157911	PEX10	258	2.974212201											
ENSG00000173826	KCNH6	10	0.134851186											
ENSG00000173821	RNF213	2725	6.342271026											
ENSG00000157916	RER1	1113	9.404806481											
ENSG00000233910	GTF2F2P2	0	0											
ENSG00000120278	PLEKHG1	3	0.023653336											
ENSG00000233912	AC026202.3	7	0.99530758											
ENSG00000233913	CTC-575D19.1	1044	154.6474228											
ENSG00000233915	UBE2Q2P10	0	0											
ENSG00000011198	ABHD5	213	4.158321527											
ENSG00000233917	POTEB	0	0											
ENSG00000165410	CFL2	551	4.260303145											
ENSG00000165417	GTF2A1	717	8.910622036											
ENSG00000165416	SUGT1	402	2.172551449											
ENSG00000257989	RP1-288H2.2	0	0											
ENSG00000257985	RP1-228P16.4	0	0											
ENSG00000257987	LINC00935	1	0.101696067											
ENSG00000257986	RP11-314P15.2	0	0											
ENSG00000255858	RP11-612B6.1	0	0											
ENSG00000255855	RP11-735A19.2	0	0											
ENSG00000255857	PXN-AS1	33	0.804526764											
ENSG00000255856	RP11-87C12.5	0	0											
ENSG00000255851	Metazoa_SRP	0	0											
ENSG00000255850	TMEM5-AS1	0	0											
ENSG00000255853	RP11-407A16.1	0	0											
ENSG00000207955	MIR219A2	0	0											
ENSG00000122882	ECD	552	9.50787097											
ENSG00000254728	RP11-56P9.10	0	0											
ENSG00000122884	P4HA1	692	14.65992425											
ENSG00000254724	OR7E10P	0	0											
ENSG00000254725	RP11-111A24.1	0	0											
ENSG00000254726	MEX3A	191	2.688390637											
ENSG00000254727	PTP4A1P6	0	0											
ENSG00000254720	RP11-583F24.3	0	0											
ENSG00000254721	RP11-805J14.5	0	0											
ENSG00000254722	FAM8A2P	0	0											
ENSG00000254723	OR4A12P	0	0											
ENSG00000240859	AC093627.10	29	0.393743375											
ENSG00000240853	RN7SL328P	0	0											
ENSG00000233806	LINC01237	2	0.071406626											
ENSG00000240857	RDH14	285	11.71684971											
ENSG00000240854	RP11-64K7.1	3	0.218838498											
ENSG00000232205	CDY18P	0	0											
ENSG00000159346	ADIPOR1	1768	34.20844402											
ENSG00000130508	PXDN	4448	26.22028102											
ENSG00000159348	CYB5R1	278	3.869625878											
ENSG00000158966	CACHD1	162	1.855445695											
ENSG00000121281	ADCY7	559	3.564157657											
ENSG00000237704	AP004289.2	0	0											
ENSG00000228162	AC097713.3	0	0											
ENSG00000121289	CEP89	450	3.634989911											
ENSG00000128564	VGF	71	1.01642843											
ENSG00000128567	PODXL	365	3.270201464											
ENSG00000232203	SLC25A6P2	0	0											
ENSG00000128563	PRKRIP1	360	3.896654619											
ENSG00000155511	GRIA1	3	0.021009779											
ENSG00000140534	TICRR	596	5.192778692											
ENSG00000259944	CDRT7	0	0											
ENSG00000183479	TREX2	78	1.968406118											
ENSG00000174886	NDUFA11	1191	18.77764562											
ENSG00000174885	NLRP6	0	0											
ENSG00000170703	TTLL6	11	0.12248164											
ENSG00000213328	RP11-281O15.2	0	0											
ENSG00000268746	CTD-2571L23.8	1	0.277890414											
ENSG00000163515	RETNLB	0	0											
ENSG00000178130	FAM27L	0	0											
ENSG00000252076	RN7SKP196	0	0											
ENSG00000183476	SH2D7	4	0.098674996											
ENSG00000005469	CROT	409	5.676551969											
ENSG00000124900	TRIM51	0	0											
ENSG00000089693	MLF2	3436	47.87635667											
ENSG00000256762	STH	1	0.214818657											
ENSG00000075407	ZNF37A	196	1.15070408											
ENSG00000240271	RP11-200A13.2	0	0											
ENSG00000110917	MLEC	6700	74.56525361											
ENSG00000243035	RN7SL810P	0	0											
ENSG00000160131	VMA21	933	16.40755784											
ENSG00000240270	RPL12P37	0	0											
ENSG00000243033	GAPDHP47	4	0.382550812											
ENSG00000235685	RP11-126D17.1	0	0											
ENSG00000123552	USP45	180	0.989635468											
ENSG00000214021	TTLL3	303	1.023102767											
ENSG00000248912	RP11-171N4.4	0	0											
ENSG00000248913	PHBP14	0	0											
ENSG00000248911	RP11-182E14.1	0	0											
ENSG00000248916	NUP210P3	4	0.984969744											
ENSG00000248915	ACTR6P1	0	0											
ENSG00000248918	CTD-2089N3.3	0	0											
ENSG00000248919	ATP5J2-PTCD1	1	0.029341407											
ENSG00000277363	SRCIN1	59	0.35295436											
ENSG00000235689	AP000351.13	0	0											
ENSG00000241890	RPL13P4	5	0.850111323											
ENSG00000241891	RP11-226P1.1	0	0											
ENSG00000274949	RP5-1009E24.9	6	1.020022049											
ENSG00000274944	RP5-864K19.6	0	0											
ENSG00000277368	RP11-380N8.7	6	1.23545774											
ENSG00000241899	TPT1P3	1	0.186707622											
ENSG00000188766	SPRED3	185	2.233452521											
ENSG00000041988	THAP3	130	1.801142318											
ENSG00000176956	LY6H	0	0											
ENSG00000041982	TNC	3824	23.65396386											
ENSG00000176953	NFATC2IP	1465	14.42410101											
ENSG00000176951	OR51N1P	0	0											
ENSG00000187546	AGMO	1	0.026298295											
ENSG00000093167	LRRFIP2	1082	6.310480444											
ENSG00000134996	OSTF1	247	17.89177844											
ENSG00000175756	AURKAIP1	904	25.31403564											
ENSG00000231660	RPS8P6	0	0											
ENSG00000231662	RP11-686D16.1	0	0											
ENSG00000231663	RP5-827C21.4	23	3.821773456											
ENSG00000231665	OGFOD1P1	0	0											
ENSG00000231666	RP11-404O13.1	0	0											
ENSG00000231667	OR7E111P	0	0											
ENSG00000231668	PPP2R2DP1	0	0											
ENSG00000230399	RBBP8P1	0	0											
ENSG00000230398	HINT2P1	0	0											
ENSG00000109079	TNFAIP1	710	11.97881256											
ENSG00000230393	AC092667.2	27	0.997559164											
ENSG00000230392	RP5-1139I1.1	6	0.197197245											
ENSG00000230391	RPSAP23	0	0											
ENSG00000230390	LINC01048	0	0											
ENSG00000230397	SPTLC1P1	16	5.85698484											
ENSG00000176485	PLA2G16	167	3.710647925											
ENSG00000230395	AC092651.1	1	0.306391995											
ENSG00000249675	RP11-217C7.1	0	0											
ENSG00000237628	MTCO2P19	0	0											
ENSG00000237629	UQCRHP2	0	0											
ENSG00000147180	ZNF711	1	0.010113659											
ENSG00000237622	TCEB1P18	0	0											
ENSG00000237623	RP11-571E6.1	0	0											
ENSG00000237620	GCNT1P5	0	0											
ENSG00000237621	OR9A1P	0	0											
ENSG00000237626	RP11-406A20.1	0	0											
ENSG00000237624	OXCT2P1	4	0.248969551											
ENSG00000089847	ANKRD24	41	0.624964408											
ENSG00000038382	TRIO	11014	38.00766699											
ENSG00000253848	RP11-10N23.5	5	0.901438799											
ENSG00000253849	RP11-759A9.1	0	0											
ENSG00000253844	RP11-546K22.1	0	0											
ENSG00000253845	RP11-643N23.2	0	0											
ENSG00000253846	PCDHGA10	52	0.547228975											
ENSG00000219575	RP1-288M22.1	0	0											
ENSG00000253840	RP11-767C6.1	0	0											
ENSG00000253841	RP11-622O11.5	0	0											
ENSG00000253842	KB-173C10.1	0	0											
ENSG00000253843	RP11-769N21.2	0	0											
ENSG00000259802	CTD-2256P15.2	45	4.771859236											
ENSG00000248261	CTD-2333K2.1	0	0											
ENSG00000248262	RP11-1J7.1	0	0											
ENSG00000248265	FLJ12825	2	0.048473904											
ENSG00000248266	RP11-402C9.1	0	0											
ENSG00000259805	RP11-382A20.5	0	0											
ENSG00000248268	CTC-499J9.1	0	0											
ENSG00000240074	RPL9P30	0	0											
ENSG00000214124	SNRPEP9	0	0											
ENSG00000214125	RP3-412A9.15	0	0											
ENSG00000089597	GANAB	5868	57.12178766											
ENSG00000214121	PRDX1P1	0	0											
ENSG00000249798	HSD3BP3	0	0											
ENSG00000249792	RP11-1072N2.3	0	0											
ENSG00000249791	CTC-428G20.2	0	0											
ENSG00000249790	RP11-20D14.6	0	0											
ENSG00000249797	CTD-3179P9.1	0	0											
ENSG00000249795	RP11-18O11.2	0	0											
ENSG00000233115	FAM90A11P	0	0											
ENSG00000230539	AOAH-IT1	3	0.500311401											
ENSG00000230538	RP3-428A13.1	0	0											
ENSG00000230537	RP11-305L7.1	0	0											
ENSG00000176225	RTTN	203	1.617766694											
ENSG00000230535	BASP1P1	0	0											
ENSG00000230534	RP11-297A16.2	1	0.058076733											
ENSG00000230533	RP11-95M15.1	0	0											
ENSG00000230532	AC091133.1	0	0											
ENSG00000230531	MTND5P7	0	0											
ENSG00000230530	LIMD1-AS1	10	0.383549037											
ENSG00000278919	AP006285.2	2	0.087854773											
ENSG00000278918	CTD-2267D19.1	1	0.038375874											
ENSG00000197421	GGT3P	0	0											
ENSG00000278911	RP11-405M12.2	0	0											
ENSG00000278910	BANCR	0	0											
ENSG00000278913	CTD-2299N12.1	0	0											
ENSG00000278912	CTD-2196E14.8	0	0											
ENSG00000278915	AC005609.18	0	0											
ENSG00000132275	RRP8	247	2.375365452											
ENSG00000132274	TRIM22	270	2.928124348											
ENSG00000148218	ALAD	346	3.803713835											
ENSG00000148219	ASTN2	46	0.387843229											
ENSG00000272455	RP4-758J18.13	30	1.881984213											
ENSG00000148215	OR5C1	1	0.099267189											
ENSG00000138336	TET1	150	1.543014506											
ENSG00000272459	RP11-1277A3.3	0	0											
ENSG00000244025	KRTAP19-3	0	0											
ENSG00000278275	RP11-55J15.2	0	0											
ENSG00000137312	FLOT1	2952	46.6035992											
ENSG00000137310	TCF19	3322	55.52767203											
ENSG00000141076	CIRH1A	1173	13.37543565											
ENSG00000249139	EPPIN-WFDC6	0	0											
ENSG00000249138	SLED1	0	0											
ENSG00000273565	CTD-3075F15.1	5	0.97502564											
ENSG00000249135	RP11-274E7.1	0	0											
ENSG00000172831	CES2	1084	7.619877484											
