"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig","symbol","entrez","genename"
"ENSG00000086730",19.5068108769915,0.54208813789817,0.792241887500708,0.684245741674048,0.493820002594445,0.806530038848465,"FALSE","ENSG00000086730","7462","linker for activation of T cells family member 2"
"ENSG00000143575",843.20525172929,-0.54163086761859,0.34932150059424,-1.5505225607276,0.121016142809442,0.425431129716522,"FALSE","ENSG00000143575","10456","HCLS1 associated protein X-1"
"ENSG00000233673",25.3772681959935,-0.541549367556517,0.587544534174723,-0.921716288820877,0.356676581864945,0.712419788590003,"FALSE","ENSG00000233673","100286979","ANAPC1 pseudogene 1"
"ENSG00000131174",939.632528154751,0.541534719719556,0.447980625859556,1.20883513361877,0.226726190831642,0.588891909736262,"FALSE","ENSG00000131174","1349","cytochrome c oxidase subunit 7B"
"ENSG00000136270",1116.55846170669,-0.541522945498878,0.584586279502867,-0.926335366542283,0.35427172181624,0.71027775170278,"FALSE","ENSG00000136270","9238","transforming growth factor beta regulator 4"
"ENSG00000032219",436.750794616017,-0.541338932993537,0.559813049093901,-0.966999490043567,0.333544288593614,0.694639178229439,"FALSE","ENSG00000032219","5926","AT-rich interaction domain 4A"
"ENSG00000051596",822.399487516962,0.541307684576406,0.675078855561747,0.801843636660746,0.422643413178525,0.764107256039384,"FALSE","ENSG00000051596","84321","THO complex 3"
"ENSG00000132906",71.3033705063037,0.541171287341079,0.477816191079777,1.13259302937837,0.257385197255758,0.622464595865064,"FALSE","ENSG00000132906","842","caspase 9"
"ENSG00000106484",422.627596716166,-0.541077346397752,1.34152918869806,-0.403328791468833,0.686706363874901,0.898066453441382,"FALSE","ENSG00000106484","4232","mesoderm specific transcript"
"ENSG00000134987",562.80546987459,0.541063670726095,0.440584341229249,1.22805923882021,0.21942473098285,0.578526565982725,"FALSE","ENSG00000134987","134430","WD repeat domain 36"
"ENSG00000269335",327.92163659761,0.540901650293697,0.61079738377119,0.885566416401552,0.375851215305471,0.728030177345652,"FALSE","ENSG00000269335","8517","inhibitor of nuclear factor kappa B kinase regulatory subunit gamma"
"ENSG00000185803",939.773786410537,0.540815405859475,0.499403168081088,1.08292345829024,0.27884239859957,0.644400367948125,"FALSE","ENSG00000185803","79581","solute carrier family 52 member 2"
"ENSG00000102753",914.588677333179,0.540792517793251,0.478901202729606,1.12923608191185,0.258798256429899,0.624208607005295,"FALSE","ENSG00000102753","3839","karyopherin subunit alpha 3"
"ENSG00000196267",33.4015436931789,-0.540654705133312,0.764907790356331,-0.706823373940863,0.479676247144496,0.798762747129152,"FALSE","ENSG00000196267","162962","zinc finger protein 836"
"ENSG00000075151",1451.99263219113,0.540629658079334,0.606808167506106,0.890939982402089,0.372961369147465,0.725839775133579,"FALSE","ENSG00000075151","8672","eukaryotic translation initiation factor 4 gamma 3"
"ENSG00000169519",288.539709766381,-0.540591038805965,0.44372050362318,-1.21831430910177,0.223104554484514,0.583208767350539,"FALSE","ENSG00000169519","196074","methyltransferase like 15"
"ENSG00000099290",736.729675885006,0.540567004530622,0.513219336758618,1.05328651087998,0.292209699297553,0.657955833027942,"FALSE","ENSG00000099290","387680","WASH complex subunit 2A"
"ENSG00000156603",213.021473579754,-0.540509020467016,0.554701296760481,-0.974414560816156,0.329850742599782,0.691665043673269,"FALSE","ENSG00000156603","219541","mediator complex subunit 19"
"ENSG00000074319",589.894783928593,-0.540404674535688,0.499096486248468,-1.08276593689873,0.27891232851946,0.644400367948125,"FALSE","ENSG00000074319","7251","tumor susceptibility 101"
"ENSG00000029725",1367.16519767701,-0.540278166097608,0.711627828461555,-0.759214500177175,0.447724253447868,0.777796985712456,"FALSE","ENSG00000029725","9135","rabaptin, RAB GTPase binding effector protein 1"
"ENSG00000134014",445.410688000481,0.540232835694638,0.690971635746811,0.781845169535429,0.434305571626622,0.772418221169821,"FALSE","ENSG00000134014","55140","elongator acetyltransferase complex subunit 3"
"ENSG00000115207",1030.09028582953,-0.540195944375961,0.372259811150007,-1.45112614414958,0.146744737710346,0.475426902495107,"FALSE","ENSG00000115207","2976","general transcription factor IIIC subunit 2"
"ENSG00000090054",844.53031264918,0.540192458171062,0.395657974269176,1.36530158192529,0.172158281998953,0.513478129898119,"FALSE","ENSG00000090054","10558","serine palmitoyltransferase long chain base subunit 1"
"ENSG00000112031",279.704237521264,0.54009373775641,0.537640991307601,1.00456205253778,0.315107777502701,0.680516451117603,"FALSE","ENSG00000112031","54516","mitochondrial translation release factor 1 like"
"ENSG00000260456",29.8100052481074,0.539904447880586,0.853684604100716,0.63244018374834,0.527099283221922,0.823911805726542,"FALSE","ENSG00000260456","100506581","chromosome 16 open reading frame 95"
"ENSG00000186399",7.05432414978495,-0.539868992450209,1.37448504539632,-0.392779095166176,0.694482645991526,0.901914353556822,"FALSE","ENSG00000186399","101059918","golgin A8 family member R"
"ENSG00000159346",1642.92470831368,-0.539700969095201,0.543537035476647,-0.992942401104127,0.320738024888841,0.685567920488778,"FALSE","ENSG00000159346","51094","adiponectin receptor 1"
"ENSG00000166295",585.480795668971,-0.539572455204699,0.452525067840134,-1.19235926040525,0.233120407310779,0.596731384079665,"FALSE","ENSG00000166295","119504","anaphase promoting complex subunit 16"
"ENSG00000235865",14.5113185114556,-0.539426222376434,1.15607967388212,-0.466599521263997,0.640786429580118,0.880294747241881,"FALSE","ENSG00000235865","57000","GSN antisense RNA 1"
"ENSG00000139624",383.780578133354,0.539299037164371,0.393392785642268,1.37089203678174,0.170408614103107,0.510594852616058,"FALSE","ENSG00000139624","91012","ceramide synthase 5"
"ENSG00000174306",459.520153804989,0.539236175423601,0.79806795709196,0.675677015511933,0.499245732019923,0.809480185704886,"FALSE","ENSG00000174306","23051","zinc fingers and homeoboxes 3"
"ENSG00000096433",2471.63950282397,0.539189717548909,1.11750409815027,0.48249462211494,0.629454617844141,0.875366338196326,"FALSE","ENSG00000096433","3710","inositol 1,4,5-trisphosphate receptor type 3"
"ENSG00000111726",539.651016278243,-0.539180822626974,0.42635918217652,-1.26461642006749,0.206008864016915,0.560210663088588,"FALSE","ENSG00000111726","55907","cytidine monophosphate N-acetylneuraminic acid synthetase"
"ENSG00000198056",491.593074623565,-0.539110768640936,0.464088341384906,-1.16165548790162,0.245375433237657,0.609847087856427,"FALSE","ENSG00000198056","5557","DNA primase subunit 1"
"ENSG00000158773",449.869985066966,-0.539036679885993,0.412020325656782,-1.30827691334582,0.19077940273328,0.540869108677569,"FALSE","ENSG00000158773","7391","upstream transcription factor 1"
"ENSG00000001630",956.831437888017,-0.539023064145553,0.539556436242197,-0.999011461895704,0.317789138881125,0.682567820426177,"FALSE","ENSG00000001630","1595","cytochrome P450 family 51 subfamily A member 1"
"ENSG00000260219",24.1287309824033,-0.538732922467901,0.824344163082953,-0.653529128480878,0.513415217081937,0.815684607986067,"FALSE","ENSG00000260219","101928707","CD2BP2 divergent transcript"
"ENSG00000137478",272.501891507781,-0.538642426616621,0.446897784544227,-1.20529222843645,0.228090508715422,0.590389171444377,"FALSE","ENSG00000137478","9873","FCH and double SH3 domains 2"
"ENSG00000267374",36.1096796766993,-0.538369546787293,0.826635012878725,-0.651278422035913,0.514866774883459,0.815780608024443,"FALSE","ENSG00000267374","647946","MIR924 host gene"
"ENSG00000205485",46.9689150731706,0.538248908861832,0.594605889684464,0.905219605455744,0.365349057384623,0.719690412614376,"FALSE","ENSG00000205485","100133091","uncharacterized LOC100133091"
"ENSG00000172159",71.7810163470071,0.538154678676505,1.36523743760976,0.394183944749346,0.693445238335012,0.901299022050715,"FALSE","ENSG00000172159","257019","FERM domain containing 3"
"ENSG00000266904",12.4671375424657,-0.538144648865422,0.836290738661648,-0.643489906066206,0.519906262373328,0.818852786341582,"FALSE","ENSG00000266904",NA,NA
"ENSG00000251634",6.92437858142143,-0.538063645194667,1.20817496147814,-0.445352421917745,0.656065089673819,0.885891839398833,"FALSE","ENSG00000251634",NA,NA
"ENSG00000271147",39.454703119606,-0.538046768120361,0.846640387827463,-0.635508033701328,0.525097128818011,0.822496786697349,"FALSE","ENSG00000271147",NA,NA
"ENSG00000105520",655.994070341943,0.538000451502535,0.494330037952254,1.08834262577121,0.276443879470699,0.641679991703935,"FALSE","ENSG00000105520","64748","phospholipid phosphatase related 2"
"ENSG00000171552",1155.35011192512,-0.537957248555541,0.754891931732877,-0.712628160325736,0.476075881406069,0.797130039423141,"FALSE","ENSG00000171552","598","BCL2 like 1"
"ENSG00000275052",1136.53274182563,-0.537617795527255,0.459836700515365,-1.16914938482447,0.242343449780321,0.605930793435251,"FALSE","ENSG00000275052","57223","protein phosphatase 4 regulatory subunit 3B"
"ENSG00000230037",78.687671354678,0.537432900441062,0.6921624639034,0.776454847623848,0.437480470912057,0.773066431662475,"FALSE","ENSG00000230037",NA,NA
"ENSG00000213513",6.33803191517855,-0.537356371693815,1.60991678170535,-0.333778974043991,0.738546350696085,0.920346591531626,"FALSE","ENSG00000213513",NA,NA
"ENSG00000076201",762.137983320811,0.5372563088126,0.440762988125713,1.2189233744358,0.222873276991767,0.582942066549183,"FALSE","ENSG00000076201","25930","protein tyrosine phosphatase non-receptor type 23"
"ENSG00000122566",10157.3273885593,-0.537210751759154,0.385567481167821,-1.3932989113398,0.163529419722826,0.500453073808218,"FALSE","ENSG00000122566","3181","heterogeneous nuclear ribonucleoprotein A2/B1"
"ENSG00000128245",1448.77810978984,0.537199729887428,0.456512410079811,1.17674726475346,0.239296396711366,0.602709628555161,"FALSE","ENSG00000128245","7533","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein eta"
"ENSG00000164187",586.432175534323,-0.537191373743224,0.59830407477489,-0.89785678619244,0.369261905693946,0.723006040431694,"FALSE","ENSG00000164187","92255","LMBR1 domain containing 2"
"ENSG00000027847",289.195835810619,0.537101759368176,0.575073400767459,0.933970791643974,0.350318959876838,0.70780363064034,"FALSE","ENSG00000027847","11285","beta-1,4-galactosyltransferase 7"
"ENSG00000141425",943.537487162646,-0.536966865266848,0.568166559572526,-0.945087063326726,0.344614429324066,0.701881736269497,"FALSE","ENSG00000141425","55197","regulation of nuclear pre-mRNA domain containing 1A"
"ENSG00000005189",267.105193803183,-0.536931362928159,0.741138400554594,-0.724468415786273,0.468778210771179,0.792083287912018,"FALSE","ENSG00000005189","81691","RNA exonuclease 5"
"ENSG00000076248",1249.96558637393,-0.536916540575895,0.645380316480712,-0.831938202738697,0.405443826872463,0.751443954221906,"FALSE","ENSG00000076248","7374","uracil DNA glycosylase"
"ENSG00000102098",172.229581095443,0.536909413325183,0.769193351058133,0.698016191360195,0.485167068344687,0.802257549152534,"FALSE","ENSG00000102098","10389","Scm polycomb group protein like 2"
"ENSG00000186501",367.306811068779,0.536888756389704,0.618847373795768,0.867562470365897,0.385633899121568,0.736864409882724,"FALSE","ENSG00000186501","84065","transmembrane protein 222"
"ENSG00000168264",1601.61372231343,0.536856988360524,0.529705093960015,1.01350165305574,0.310820606947144,0.675997176010185,"FALSE","ENSG00000168264","359948","interferon regulatory factor 2 binding protein 2"
"ENSG00000106628",1449.01065845963,-0.536665750016663,0.521774307403137,-1.02854000743663,0.303695881611045,0.670765886004367,"FALSE","ENSG00000106628","5425","DNA polymerase delta 2, accessory subunit"
"ENSG00000196976",390.61210429347,0.53658313610072,0.921007194538869,0.582604717186143,0.560159429140722,0.840114266534765,"FALSE","ENSG00000196976","8270","L antigen family member 3"
"ENSG00000037042",253.922036779482,0.536574026699492,0.602822773277727,0.890102448820869,0.373410878195785,0.726235286850084,"FALSE","ENSG00000037042","27175","tubulin gamma 2"
"ENSG00000269982",54.5871364709956,0.536491280145114,0.55889196826012,0.95991946675358,0.337095747971919,0.697948821356195,"FALSE","ENSG00000269982",NA,NA
"ENSG00000101343",508.510313158767,-0.536370339830324,0.390662822048229,-1.37297513241254,0.16976007760893,0.510007635256323,"FALSE","ENSG00000101343","51340","crooked neck pre-mRNA splicing factor 1"
"ENSG00000275131",251.359579932599,0.536157077430347,0.690468055185647,0.776512502502652,0.437446441674963,0.773066431662475,"FALSE","ENSG00000275131",NA,NA
"ENSG00000156831",297.642820005452,-0.53610703879913,0.627700268709059,-0.85408126381991,0.393059964432092,0.74270213448903,"FALSE","ENSG00000156831","286053","NSE2 (MMS21) homolog, SMC5-SMC6 complex SUMO ligase"
"ENSG00000099953",41.2315932881978,-0.536101570327859,0.839204911850662,-0.638820820466383,0.522939502090663,0.820826333810658,"FALSE","ENSG00000099953","4320","matrix metallopeptidase 11"
"ENSG00000117625",337.142650255728,-0.536084054961117,0.48322897631479,-1.10937895125705,0.26726673877436,0.633019372435719,"FALSE","ENSG00000117625","55758","REST corepressor 3"
"ENSG00000196993",15.9171939384079,-0.536036720858783,0.820639912794817,-0.653193577964331,0.51363148989447,0.815684607986067,"FALSE","ENSG00000196993","100507607","nuclear pore complex interacting protein family member B9"
"ENSG00000196387",120.723733023355,-0.535843055595548,0.58812729839547,-0.911100465932182,0.362242440982449,0.717524705233038,"FALSE","ENSG00000196387","7699","zinc finger protein 140"
"ENSG00000112339",821.323420951344,0.535798470037609,0.516087845966074,1.03819238183112,0.299180498659254,0.665988273149424,"FALSE","ENSG00000112339","10767","HBS1 like translational GTPase"
"ENSG00000196116",230.971793685446,0.535761428554534,0.559308008535767,0.95790051345255,0.338112927530341,0.698047243494111,"FALSE","ENSG00000196116","23424","tudor domain containing 7"
"ENSG00000086598",4195.72030075495,-0.535703359296691,0.474812775626395,-1.12824124959563,0.259218047597413,0.624614368315783,"FALSE","ENSG00000086598","10959","transmembrane p24 trafficking protein 2"
"ENSG00000058335",49.7761231038602,-0.535699334742794,1.77272178092527,-0.302190304483757,0.762506994857407,0.927988836376553,"FALSE","ENSG00000058335","5923","Ras protein specific guanine nucleotide releasing factor 1"
"ENSG00000168802",447.061107849531,0.53554047500915,0.432514318933403,1.23820287922447,0.21564084422976,0.57376660692539,"FALSE","ENSG00000168802","54921","chromosome transmission fidelity factor 8"
"ENSG00000001461",205.010923657787,0.535461243194007,0.785605577117764,0.681590430096628,0.495497967909365,0.807213841044509,"FALSE","ENSG00000001461","57185","NIPA like domain containing 3"
"ENSG00000273893",10.4618298827759,-0.535392052778829,1.16714955441419,-0.458717608856521,0.646436967257293,0.881826029768406,"FALSE","ENSG00000273893",NA,NA
"ENSG00000165506",318.341567641484,-0.535292376206687,0.33941370370291,-1.57710890976644,0.114770467456637,0.413818540894633,"FALSE","ENSG00000165506","55172","dynein axonemal assembly factor 2"
"ENSG00000166887",709.85040829372,0.535029320820996,0.503423478098837,1.06278182106547,0.287880905390198,0.654140211544277,"FALSE","ENSG00000166887","23339","VPS39 subunit of HOPS complex"
"ENSG00000114742",484.868028335097,0.534990320294805,0.50513206932876,1.05910979084286,0.289549781513172,0.656146371865252,"FALSE","ENSG00000114742","57599","WD repeat domain 48"
"ENSG00000235043",152.724910914961,0.53489521319002,0.49420615957401,1.08233214586213,0.279104967018561,0.644578545753771,"FALSE","ENSG00000235043",NA,NA
"ENSG00000233830",500.152416556523,-0.534646914673501,0.446995223300526,-1.19609089047031,0.231661092114301,0.595355533942967,"FALSE","ENSG00000233830",NA,NA
"ENSG00000169020",105.766656899978,0.534559959643298,0.443736751333477,1.20467812962728,0.228327582129164,0.590389171444377,"FALSE","ENSG00000169020","521","ATP synthase membrane subunit e"
"ENSG00000134759",729.284953896315,-0.534431742549738,0.525443109787453,-1.01710676683137,0.309102641561272,0.674259750207441,"FALSE","ENSG00000134759","55250","elongator acetyltransferase complex subunit 2"
